"Stakeholder","Province","District","Product","Reporting_Month","Reporting_Year","Health_Facility","opening_balance","received_balance","issue_balance","closing_balance","adjustment_positive","adjustment_negative","avg_consumption","new","old","reporting_date","created_date","last_update","ip_address"
"PPHI","Sindh","Badin","COC","3","2015","BHU Khalifo Qasim","24","9","12","21","0","0","11","","","1-3-2015","28-8-2015 16:55:17","28-8-2015 16:55:17","119.154.225.176"
"PPHI","Sindh","Badin","ECP","3","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-3-2015","28-8-2015 16:55:17","28-8-2015 16:55:17","119.154.225.176"
"PPHI","Sindh","Badin","Copper-T-380A","3","2015","BHU Khalifo Qasim","5","0","0","5","0","0","0","","","1-3-2015","28-8-2015 16:55:17","28-8-2015 16:55:17","119.154.225.176"
"PPHI","Sindh","Badin","Multiload","3","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-3-2015","28-8-2015 16:55:17","28-8-2015 16:55:17","119.154.225.176"
"PPHI","Sindh","Badin","2-Month Inj","3","2015","BHU Khalifo Qasim","26","0","24","2","0","0","13","","","1-3-2015","28-8-2015 16:55:17","28-8-2015 16:55:17","119.154.225.176"
"PPHI","Sindh","Badin","3-Month Inj","3","2015","BHU Khalifo Qasim","0","10","0","10","0","0","0","","","1-3-2015","28-8-2015 16:55:17","28-8-2015 16:55:17","119.154.225.176"
"PPHI","Sindh","Badin","Implanon","3","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-3-2015","28-8-2015 16:55:17","28-8-2015 16:55:17","119.154.225.176"
"PPHI","Sindh","Badin","Jadelle","3","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-3-2015","28-8-2015 16:55:17","28-8-2015 16:55:17","119.154.225.176"
"PPHI","Sindh","Badin","Condom","4","2015","BHU Khalifo Qasim","100","100","100","100","0","0","133","","","1-4-2015","29-8-2015 11:33:25","29-8-2015 11:33:25","59.103.194.120"
"PPHI","Sindh","Badin","POP","4","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-4-2015","29-8-2015 11:33:25","29-8-2015 11:33:25","59.103.194.120"
"PPHI","Sindh","Badin","COC","4","2015","BHU Khalifo Qasim","21","9","16","14","0","0","14","","","1-4-2015","29-8-2015 11:33:25","29-8-2015 11:33:25","59.103.194.120"
"PPHI","Sindh","Badin","ECP","4","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-4-2015","29-8-2015 11:33:25","29-8-2015 11:33:25","59.103.194.120"
"PPHI","Sindh","Badin","Copper-T-380A","4","2015","BHU Khalifo Qasim","5","0","0","5","0","0","0","","","1-4-2015","29-8-2015 11:33:25","29-8-2015 11:33:25","59.103.194.120"
"PPHI","Sindh","Badin","Multiload","4","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-4-2015","29-8-2015 11:33:25","29-8-2015 11:33:25","59.103.194.120"
"PPHI","Sindh","Badin","2-Month Inj","4","2015","BHU Khalifo Qasim","2","0","2","0","0","0","11","","","1-4-2015","29-8-2015 11:33:25","29-8-2015 11:33:25","59.103.194.120"
"PPHI","Sindh","Badin","3-Month Inj","4","2015","BHU Khalifo Qasim","10","20","8","22","0","0","8","","","1-4-2015","29-8-2015 11:33:25","29-8-2015 11:33:25","59.103.194.120"
"PPHI","Sindh","Badin","Implanon","4","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-4-2015","29-8-2015 11:33:25","29-8-2015 11:33:25","59.103.194.120"
"PPHI","Sindh","Badin","Jadelle","4","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-4-2015","29-8-2015 11:33:25","29-8-2015 11:33:25","59.103.194.120"
"PPHI","Sindh","Badin","Condom","5","2015","BHU Khalifo Qasim","100","200","100","200","0","0","117","","","1-5-2015","29-8-2015 13:37:53","29-8-2015 13:37:53","59.103.194.120"
"PPHI","Sindh","Badin","POP","5","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-5-2015","29-8-2015 13:37:53","29-8-2015 13:37:53","59.103.194.120"
"PPHI","Sindh","Badin","COC","5","2015","BHU Khalifo Qasim","14","9","9","14","0","0","12","","","1-5-2015","29-8-2015 13:37:53","29-8-2015 13:37:53","59.103.194.120"
"PPHI","Sindh","Badin","ECP","5","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-5-2015","29-8-2015 13:37:53","29-8-2015 13:37:53","59.103.194.120"
"PPHI","Sindh","Badin","Copper-T-380A","5","2015","BHU Khalifo Qasim","5","0","0","5","0","0","0","","","1-5-2015","29-8-2015 13:37:53","29-8-2015 13:37:53","59.103.194.120"
"PPHI","Sindh","Badin","Multiload","5","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-5-2015","29-8-2015 13:37:53","29-8-2015 13:37:53","59.103.194.120"
"PPHI","Sindh","Badin","2-Month Inj","5","2015","BHU Khalifo Qasim","0","0","0","0","0","0","11","","","1-5-2015","29-8-2015 13:37:53","29-8-2015 13:37:53","59.103.194.120"
"PPHI","Sindh","Badin","3-Month Inj","5","2015","BHU Khalifo Qasim","22","20","12","30","0","0","10","","","1-5-2015","29-8-2015 13:37:53","29-8-2015 13:37:53","59.103.194.120"
"PPHI","Sindh","Badin","Implanon","5","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-5-2015","29-8-2015 13:37:53","29-8-2015 13:37:53","59.103.194.120"
"PPHI","Sindh","Badin","Jadelle","5","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-5-2015","29-8-2015 13:37:53","29-8-2015 13:37:53","59.103.194.120"
"PPHI","Sindh","Badin","Condom","6","2015","BHU Khalifo Qasim","200","200","200","200","0","0","133","","","1-6-2015","29-8-2015 21:17:41","29-8-2015 21:17:41","59.103.207.55"
"PPHI","Sindh","Badin","POP","6","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-6-2015","29-8-2015 21:17:41","29-8-2015 21:17:41","59.103.207.55"
"PPHI","Sindh","Badin","COC","6","2015","BHU Khalifo Qasim","14","0","9","5","0","0","11","","","1-6-2015","29-8-2015 21:17:41","29-8-2015 21:17:41","59.103.207.55"
"PPHI","Sindh","Badin","ECP","6","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-6-2015","29-8-2015 21:17:41","29-8-2015 21:17:41","59.103.207.55"
"PPHI","Sindh","Badin","Copper-T-380A","6","2015","BHU Khalifo Qasim","5","0","0","5","0","0","0","","","1-6-2015","29-8-2015 21:17:41","29-8-2015 21:17:41","59.103.207.55"
"PPHI","Sindh","Badin","Multiload","6","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-6-2015","29-8-2015 21:17:41","29-8-2015 21:17:41","59.103.207.55"
"PPHI","Sindh","Badin","2-Month Inj","6","2015","BHU Khalifo Qasim","0","0","0","0","0","0","11","","","1-6-2015","29-8-2015 21:17:41","29-8-2015 21:17:41","59.103.207.55"
"PPHI","Sindh","Badin","3-Month Inj","6","2015","BHU Khalifo Qasim","30","20","20","30","0","0","13","","","1-6-2015","29-8-2015 21:17:41","29-8-2015 21:17:41","59.103.207.55"
"PPHI","Sindh","Badin","Implanon","6","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-6-2015","29-8-2015 21:17:41","29-8-2015 21:17:41","59.103.207.55"
"PPHI","Sindh","Badin","Jadelle","6","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-6-2015","29-8-2015 21:17:41","29-8-2015 21:17:41","59.103.207.55"
"PPHI","Sindh","Badin","Condom","7","2015","BHU Khalifo Qasim","200","100","100","200","0","0","133","","","1-7-2015","31-8-2015 13:19:16","31-8-2015 13:19:16","59.103.194.213"
"PPHI","Sindh","Badin","POP","7","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-7-2015","31-8-2015 13:19:16","31-8-2015 13:19:16","59.103.194.213"
"PPHI","Sindh","Badin","COC","7","2015","BHU Khalifo Qasim","5","9","14","0","0","0","11","","","1-7-2015","31-8-2015 13:19:16","31-8-2015 13:19:16","59.103.194.213"
"PPHI","Sindh","Badin","ECP","7","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-7-2015","31-8-2015 13:19:16","31-8-2015 13:19:16","59.103.194.213"
"PPHI","Sindh","Badin","Copper-T-380A","7","2015","BHU Khalifo Qasim","5","0","0","5","0","0","0","","","1-7-2015","31-8-2015 13:19:16","31-8-2015 13:19:16","59.103.194.213"
"PPHI","Sindh","Badin","Multiload","7","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-7-2015","31-8-2015 13:19:16","31-8-2015 13:19:16","59.103.194.213"
"PPHI","Sindh","Badin","2-Month Inj","7","2015","BHU Khalifo Qasim","0","0","0","0","0","0","11","","","1-7-2015","31-8-2015 13:19:16","31-8-2015 13:19:16","59.103.194.213"
"PPHI","Sindh","Badin","3-Month Inj","7","2015","BHU Khalifo Qasim","30","15","18","27","0","0","17","","","1-7-2015","31-8-2015 13:19:16","31-8-2015 13:19:16","59.103.194.213"
"PPHI","Sindh","Badin","Implanon","7","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-7-2015","31-8-2015 13:19:16","31-8-2015 13:19:16","59.103.194.213"
"PPHI","Sindh","Badin","Jadelle","7","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-7-2015","31-8-2015 13:19:16","31-8-2015 13:19:16","59.103.194.213"
"PPHI","Sindh","Badin","Condom","8","2015","BHU Khalifo Qasim","200","100","100","200","0","0","133","","","1-8-2015","28-9-2015 15:33:47","28-9-2015 15:33:47","59.103.201.70"
"PPHI","Sindh","Badin","POP","8","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-8-2015","28-9-2015 15:33:47","28-9-2015 15:33:47","59.103.201.70"
"PPHI","Sindh","Badin","COC","8","2015","BHU Khalifo Qasim","0","0","0","0","0","0","11","","","1-8-2015","28-9-2015 15:33:47","28-9-2015 15:33:47","59.103.201.70"
"PPHI","Sindh","Badin","ECP","8","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-8-2015","28-9-2015 15:33:47","28-9-2015 15:33:47","59.103.201.70"
"PPHI","Sindh","Badin","Copper-T-380A","8","2015","BHU Khalifo Qasim","5","0","0","5","0","0","0","","","1-8-2015","28-9-2015 15:33:47","28-9-2015 15:33:47","59.103.201.70"
"PPHI","Sindh","Badin","Multiload","8","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-8-2015","28-9-2015 15:33:47","28-9-2015 15:33:47","59.103.201.70"
"PPHI","Sindh","Badin","2-Month Inj","8","2015","BHU Khalifo Qasim","0","0","0","0","0","0","11","","","1-8-2015","28-9-2015 15:33:47","28-9-2015 15:33:47","59.103.201.70"
"PPHI","Sindh","Badin","3-Month Inj","8","2015","BHU Khalifo Qasim","27","0","9","18","0","0","16","","","1-8-2015","28-9-2015 15:33:47","28-9-2015 15:33:47","59.103.201.70"
"PPHI","Sindh","Badin","Implanon","8","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-8-2015","28-9-2015 15:33:47","28-9-2015 15:33:47","59.103.201.70"
"PPHI","Sindh","Badin","Jadelle","8","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-8-2015","28-9-2015 15:33:47","28-9-2015 15:33:47","59.103.201.70"
"PPHI","Sindh","Badin","Condom","9","2015","BHU Khalifo Qasim","200","100","100","200","0","0","100","","","1-9-2015","16-10-2015 16:27:43","16-10-2015 16:27:43","59.103.205.236"
"PPHI","Sindh","Badin","POP","9","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-9-2015","16-10-2015 16:27:43","16-10-2015 16:27:43","59.103.205.236"
"PPHI","Sindh","Badin","COC","9","2015","BHU Khalifo Qasim","0","0","0","0","0","0","11","","","1-9-2015","16-10-2015 16:27:43","16-10-2015 16:27:43","59.103.205.236"
"PPHI","Sindh","Badin","ECP","9","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-9-2015","16-10-2015 16:27:43","16-10-2015 16:27:43","59.103.205.236"
"PPHI","Sindh","Badin","Copper-T-380A","9","2015","BHU Khalifo Qasim","5","0","0","5","0","0","0","","","1-9-2015","16-10-2015 16:27:43","16-10-2015 16:27:43","59.103.205.236"
"PPHI","Sindh","Badin","Multiload","9","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-9-2015","16-10-2015 16:27:43","16-10-2015 16:27:43","59.103.205.236"
"PPHI","Sindh","Badin","2-Month Inj","9","2015","BHU Khalifo Qasim","0","0","0","0","0","0","11","","","1-9-2015","16-10-2015 16:27:43","16-10-2015 16:27:43","59.103.205.236"
"PPHI","Sindh","Badin","3-Month Inj","9","2015","BHU Khalifo Qasim","18","0","9","9","0","0","12","","","1-9-2015","16-10-2015 16:27:43","16-10-2015 16:27:43","59.103.205.236"
"PPHI","Sindh","Badin","Implanon","9","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-9-2015","16-10-2015 16:27:43","16-10-2015 16:27:43","59.103.205.236"
"PPHI","Sindh","Badin","Jadelle","9","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-9-2015","16-10-2015 16:27:43","16-10-2015 16:27:43","59.103.205.236"
"PPHI","Sindh","Badin","Condom","10","2015","BHU Khalifo Qasim","200","200","100","300","0","0","100","","","1-10-2015","3-11-2015 11:59:23","3-11-2015 11:59:23","59.103.192.139"
"PPHI","Sindh","Badin","POP","10","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-10-2015","3-11-2015 11:59:23","3-11-2015 11:59:23","59.103.192.139"
"PPHI","Sindh","Badin","COC","10","2015","BHU Khalifo Qasim","0","6","6","0","0","0","10","","","1-10-2015","3-11-2015 11:59:23","3-11-2015 11:59:23","59.103.192.139"
"PPHI","Sindh","Badin","ECP","10","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-10-2015","3-11-2015 11:59:23","3-11-2015 11:59:23","59.103.192.139"
"PPHI","Sindh","Badin","Copper-T-380A","10","2015","BHU Khalifo Qasim","5","0","0","5","0","0","0","","","1-10-2015","3-11-2015 11:59:23","3-11-2015 11:59:23","59.103.192.139"
"PPHI","Sindh","Badin","Multiload","10","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-10-2015","3-11-2015 11:59:23","3-11-2015 11:59:23","59.103.192.139"
"PPHI","Sindh","Badin","2-Month Inj","10","2015","BHU Khalifo Qasim","0","0","0","0","0","0","11","","","1-10-2015","3-11-2015 11:59:23","3-11-2015 11:59:23","59.103.192.139"
"PPHI","Sindh","Badin","3-Month Inj","10","2015","BHU Khalifo Qasim","9","0","0","9","0","0","12","","","1-10-2015","3-11-2015 11:59:23","3-11-2015 11:59:23","59.103.192.139"
"PPHI","Sindh","Badin","Implanon","10","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-10-2015","3-11-2015 11:59:23","3-11-2015 11:59:23","59.103.192.139"
"PPHI","Sindh","Badin","Jadelle","10","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-10-2015","3-11-2015 11:59:23","3-11-2015 11:59:23","59.103.192.139"
"PPHI","Sindh","Badin","Condom","11","2015","BHU Khalifo Qasim","300","200","250","250","0","0","150","","","1-11-2015","3-12-2015 11:45:32","3-12-2015 11:45:32","221.120.204.202"
"PPHI","Sindh","Badin","POP","11","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-11-2015","3-12-2015 11:45:32","3-12-2015 11:45:32","221.120.204.202"
"PPHI","Sindh","Badin","COC","11","2015","BHU Khalifo Qasim","0","12","12","0","0","0","11","","","1-11-2015","3-12-2015 11:45:32","3-12-2015 11:45:32","221.120.204.202"
"PPHI","Sindh","Badin","ECP","11","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-11-2015","3-12-2015 11:45:32","3-12-2015 11:45:32","221.120.204.202"
"PPHI","Sindh","Badin","Copper-T-380A","11","2015","BHU Khalifo Qasim","5","0","0","5","0","0","0","","","1-11-2015","3-12-2015 11:45:32","3-12-2015 11:45:32","221.120.204.202"
"PPHI","Sindh","Badin","Multiload","11","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-11-2015","3-12-2015 11:45:32","3-12-2015 11:45:32","221.120.204.202"
"PPHI","Sindh","Badin","2-Month Inj","11","2015","BHU Khalifo Qasim","0","0","0","0","0","0","11","","","1-11-2015","3-12-2015 11:45:32","3-12-2015 11:45:32","221.120.204.202"
"PPHI","Sindh","Badin","3-Month Inj","11","2015","BHU Khalifo Qasim","9","0","9","0","0","0","9","","","1-11-2015","3-12-2015 11:45:32","3-12-2015 11:45:32","221.120.204.202"
"PPHI","Sindh","Badin","Implanon","11","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-11-2015","3-12-2015 11:45:32","3-12-2015 11:45:32","221.120.204.202"
"PPHI","Sindh","Badin","Jadelle","11","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-11-2015","3-12-2015 11:45:32","3-12-2015 11:45:32","221.120.204.202"
"PPHI","Sindh","Badin","Condom","12","2015","BHU Khalifo Qasim","250","100","200","150","0","0","183","","","1-12-2015","4-1-2016 12:08:05","4-1-2016 12:08:05","221.120.204.202"
"PPHI","Sindh","Badin","POP","12","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-12-2015","4-1-2016 12:08:05","4-1-2016 12:08:05","221.120.204.202"
"PPHI","Sindh","Badin","COC","12","2015","BHU Khalifo Qasim","0","0","0","0","0","0","11","","","1-12-2015","4-1-2016 12:08:05","4-1-2016 12:08:05","221.120.204.202"
"PPHI","Sindh","Badin","ECP","12","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-12-2015","4-1-2016 12:08:05","4-1-2016 12:08:05","221.120.204.202"
"PPHI","Sindh","Badin","Copper-T-380A","12","2015","BHU Khalifo Qasim","5","5","0","10","0","0","0","","","1-12-2015","4-1-2016 12:08:05","4-1-2016 12:08:05","221.120.204.202"
"PPHI","Sindh","Badin","Multiload","12","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-12-2015","4-1-2016 12:08:05","4-1-2016 12:08:05","221.120.204.202"
"PPHI","Sindh","Badin","2-Month Inj","12","2015","BHU Khalifo Qasim","0","0","0","0","0","0","11","","","1-12-2015","4-1-2016 12:08:05","4-1-2016 12:08:05","221.120.204.202"
"PPHI","Sindh","Badin","3-Month Inj","12","2015","BHU Khalifo Qasim","0","0","0","0","0","0","9","","","1-12-2015","4-1-2016 12:08:05","4-1-2016 12:08:05","221.120.204.202"
"PPHI","Sindh","Badin","Implanon","12","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-12-2015","4-1-2016 12:08:05","4-1-2016 12:08:05","221.120.204.202"
"PPHI","Sindh","Badin","Jadelle","12","2015","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-12-2015","4-1-2016 12:08:05","4-1-2016 12:08:05","221.120.204.202"
"PPHI","Sindh","Badin","Condom","1","2016","BHU Khalifo Qasim","150","0","216","4","70","0","222","","","1-1-2016","17-2-2016 13:17:20","17-2-2016 13:17:20","119.156.4.212"
"PPHI","Sindh","Badin","POP","1","2016","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-1-2016","17-2-2016 13:17:20","17-2-2016 13:17:20","119.156.4.212"
"PPHI","Sindh","Badin","COC","1","2016","BHU Khalifo Qasim","0","15","15","0","0","0","11","","","1-1-2016","17-2-2016 13:17:20","17-2-2016 13:17:20","119.156.4.212"
"PPHI","Sindh","Badin","ECP","1","2016","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-1-2016","17-2-2016 13:17:20","17-2-2016 13:17:20","119.156.4.212"
"PPHI","Sindh","Badin","Copper-T-380A","1","2016","BHU Khalifo Qasim","10","0","0","10","0","0","0","","","1-1-2016","17-2-2016 13:17:20","17-2-2016 13:17:20","119.156.4.212"
"PPHI","Sindh","Badin","Multiload","1","2016","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-1-2016","17-2-2016 13:17:20","17-2-2016 13:17:20","119.156.4.212"
"PPHI","Sindh","Badin","2-Month Inj","1","2016","BHU Khalifo Qasim","0","0","0","0","0","0","11","","","1-1-2016","17-2-2016 13:17:20","17-2-2016 13:17:20","119.156.4.212"
"PPHI","Sindh","Badin","3-Month Inj","1","2016","BHU Khalifo Qasim","0","0","0","0","0","0","9","","","1-1-2016","17-2-2016 13:17:20","17-2-2016 13:17:20","119.156.4.212"
"PPHI","Sindh","Badin","Implanon","1","2016","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-1-2016","17-2-2016 13:17:20","17-2-2016 13:17:20","119.156.4.212"
"PPHI","Sindh","Badin","Jadelle","1","2016","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-1-2016","17-2-2016 13:17:20","17-2-2016 13:17:20","119.156.4.212"
"PPHI","Sindh","Badin","Condom","2","2016","BHU Khalifo Qasim","4","0","4","0","0","0","140","","","1-2-2016","11-3-2016 12:29:21","11-3-2016 12:29:21","221.120.204.202"
"PPHI","Sindh","Badin","POP","2","2016","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-2-2016","11-3-2016 12:29:21","11-3-2016 12:29:21","221.120.204.202"
"PPHI","Sindh","Badin","COC","2","2016","BHU Khalifo Qasim","0","30","19","11","0","0","15","","","1-2-2016","11-3-2016 12:29:21","11-3-2016 12:29:21","221.120.204.202"
"PPHI","Sindh","Badin","ECP","2","2016","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-2-2016","11-3-2016 12:29:21","11-3-2016 12:29:21","221.120.204.202"
"PPHI","Sindh","Badin","Copper-T-380A","2","2016","BHU Khalifo Qasim","10","0","0","10","0","0","0","","","1-2-2016","11-3-2016 12:29:21","11-3-2016 12:29:21","221.120.204.202"
"PPHI","Sindh","Badin","Multiload","2","2016","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-2-2016","11-3-2016 12:29:21","11-3-2016 12:29:21","221.120.204.202"
"PPHI","Sindh","Badin","2-Month Inj","2","2016","BHU Khalifo Qasim","0","0","0","0","0","0","11","","","1-2-2016","11-3-2016 12:29:21","11-3-2016 12:29:21","221.120.204.202"
"PPHI","Sindh","Badin","3-Month Inj","2","2016","BHU Khalifo Qasim","0","0","0","0","0","0","9","","","1-2-2016","11-3-2016 12:29:21","11-3-2016 12:29:21","221.120.204.202"
"PPHI","Sindh","Badin","Implanon","2","2016","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-2-2016","11-3-2016 12:29:21","11-3-2016 12:29:21","221.120.204.202"
"PPHI","Sindh","Badin","Jadelle","2","2016","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-2-2016","11-3-2016 12:29:21","11-3-2016 12:29:21","221.120.204.202"
"PPHI","Sindh","Badin","Condom","3","2016","BHU Khalifo Qasim","0","0","0","0","0","0","140","","","1-3-2016","16-4-2016 11:24:48","16-4-2016 11:24:48","221.120.204.202"
"PPHI","Sindh","Badin","POP","3","2016","BHU Khalifo Qasim","0","0","0","0","0","0","0","","","1-3-2016","16-4-2016 11:24:48","16-4-2016 11:24:48","221.120.204.202"
"PPHI","Sindh","Badin","COC","3","2016","BHU Khalifo Qasim","11","21","11","21","0","0","15","","","1-3-2016","16-4-2016 11:24:48","16-4-2016 11:24:48","221.120.204.202"
